UID	go_id	cl_id	dm_id	pm_id	UID2
0064370028	null	null	00152935	null	null
0064370028	null	null	null	00355060	null
0064370028	null	null	null	null	0091448545
0034886772	0006537	00772	00456359	null	null
0034886772	null	null	null	00024436	null
0034886772	null	null	null	00787224	null
0034886772	null	null	null	null	0048057571
0034886772	null	null	null	null	0070505123
0034886772	null	null	null	null	0010295571
0034886772	null	null	null	null	0025926201
0013051218	0027831	00070	00701222	null	null
0013051218	null	null	00132728	null	null
0013051218	null	null	00283219	null	null
0013051218	null	null	null	00151361	null
0013051218	null	null	null	00850702	null
0013051218	null	null	null	00835836	null
0013051218	null	null	null	null	0009500181
0013051218	null	null	null	null	0043758546
0013051218	null	null	null	null	0050297318
0013051218	null	null	null	null	0079654970
0020868301	0064898	00750	00881380	null	null
0020868301	null	null	00422451	null	null
0020868301	null	null	null	00243883	null
0020868301	null	null	null	00618504	null
0020868301	null	null	null	00243133	null
0020868301	null	null	null	null	0047651966
0020868301	null	null	null	null	0013264650
0053522205	0032128	00963	00616133	null	null
0053522205	null	null	00093445	null	null
0053522205	null	null	00349764	null	null
0053522205	null	null	null	00918592	null
0053522205	null	null	null	null	0083756156
0053522205	null	null	null	null	0002885618
0053522205	null	null	null	null	0086034634
0090500851	0014897	00709	00815943	null	null
0090500851	null	null	00981274	null	null
0090500851	null	null	00957870	null	null
0090500851	null	null	null	00146164	null
0090500851	null	null	null	00403091	null
0090500851	null	null	null	null	0088974248
0090500851	null	null	null	null	0059260756
0090500851	null	null	null	null	0092737233
0090500851	null	null	null	null	0040740744
0056537170	0030041	00532	00037813	null	null
0056537170	null	null	00387443	null	null
0056537170	null	null	null	00095973	null
0056537170	null	null	null	null	0056134291
0056537170	null	null	null	null	0046306844
0090252044	0018852	00656	00472652	null	null
0090252044	null	null	00238050	null	null
0090252044	null	null	00021082	null	null
0090252044	null	null	null	00752980	null
0090252044	null	null	null	00377779	null
0090252044	null	null	null	null	0054495047
0016369737	0006819	00972	00504009	null	null
0016369737	null	null	00176730	null	null
0016369737	null	null	null	00876080	null
0016369737	null	null	null	00760186	null
0016369737	null	null	null	00589388	null
0016369737	null	null	null	null	0065267883
0076671135	0003189	00383	00881535	null	null
0076671135	null	null	null	00938002	null
0076671135	null	null	null	null	0094689166
0065282032	0002994	00677	00054653	null	null
0065282032	null	null	null	00848059	null
0065282032	null	null	null	00763332	null
0065282032	null	null	null	null	0077434860
0065282032	null	null	null	null	0001059822
0065282032	null	null	null	null	0056963545
0065282032	null	null	null	null	0053478188
0058035060	0073679	00008	00050008	null	null
0058035060	null	null	00915836	null	null
0058035060	null	null	00434914	null	null
0058035060	null	null	null	00914428	null
0058035060	null	null	null	null	0062087211
0032110528	0018232	00006	00248965	null	null
0032110528	null	null	null	00229148	null
0032110528	null	null	null	00504816	null
0032110528	null	null	null	00099257	null
0032110528	null	null	null	null	0019304711
0032110528	null	null	null	null	0008046482
0032110528	null	null	null	null	0059877430
0029350946	0006088	00716	00327328	null	null
0029350946	null	null	null	00016764	null
0029350946	null	null	null	null	0045032562
0029350946	null	null	null	null	0063053654
0029350946	null	null	null	null	0070792370
0029350946	null	null	null	null	0020028750
0029350946	null	null	null	null	0045926811
0036624062	0038425	00850	00246530	null	null
0036624062	null	null	00192289	null	null
0036624062	null	null	00824831	null	null
0036624062	null	null	null	00783560	null
0036624062	null	null	null	00846319	null
0036624062	null	null	null	00866494	null
0036624062	null	null	null	null	0087338718
0007800411	0087452	00590	00198782	null	null
0007800411	null	null	null	00904687	null
0007800411	null	null	null	00678049	null
0007800411	null	null	null	00409056	null
0007800411	null	null	null	null	0025604225
0052539724	0040462	00656	00035791	null	null
0052539724	null	null	00548671	null	null
0052539724	null	null	null	00051259	null
0052539724	null	null	null	null	0045613287
0045055826	0014134	00526	00347447	null	null
0045055826	null	null	00770025	null	null
0045055826	null	null	null	00343217	null
0045055826	null	null	null	00413168	null
0045055826	null	null	null	null	0086953414
0045055826	null	null	null	null	0054516275
0083398521	0042957	00121	00125069	null	null
0083398521	null	null	00227096	null	null
0083398521	null	null	null	00136395	null
0083398521	null	null	null	00048984	null
0083398521	null	null	null	00744070	null
0083398521	null	null	null	null	0037595490
0083398521	null	null	null	null	0039083078
0083398521	null	null	null	null	0062087211
0083398521	null	null	null	null	0063513327
0083398521	null	null	null	null	0091893185
0073199702	0058842	00851	00983337	null	null
0073199702	null	null	null	00261022	null
0073199702	null	null	null	null	0036257054
0073199702	null	null	null	null	0042125447
0073199702	null	null	null	null	0014484283
0099729707	0046260	00319	00036700	null	null
0099729707	null	null	00606882	null	null
0099729707	null	null	00340225	null	null
0099729707	null	null	null	00835353	null
0099729707	null	null	null	00857412	null
0099729707	null	null	null	00950219	null
0099729707	null	null	null	null	0091370072
0099729707	null	null	null	null	0081064846
0099729707	null	null	null	null	0083758495
0090301560	0087227	00121	00301330	null	null
0090301560	null	null	null	00409803	null
0090301560	null	null	null	00079489	null
0090301560	null	null	null	00711059	null
0090301560	null	null	null	null	0027506280
0047637383	0074786	00633	00139060	null	null
0047637383	null	null	00953325	null	null
0047637383	null	null	null	00743044	null
0047637383	null	null	null	null	0024629786
0047637383	null	null	null	null	0057704773
0047637383	null	null	null	null	0036211902
0047637383	null	null	null	null	0053177861
0041522019	0022027	00296	00213223	null	null
0041522019	null	null	00450081	null	null
0041522019	null	null	null	00243883	null
0041522019	null	null	null	null	0058114872
0086034634	0073394	00876	00965418	null	null
0086034634	null	null	null	00684560	null
0086034634	null	null	null	null	0055615139
0086034634	null	null	null	null	0070792370
0038404257	0075390	00709	00575535	null	null
0038404257	null	null	00913972	null	null
0038404257	null	null	null	00364857	null
0038404257	null	null	null	00371435	null
0038404257	null	null	null	00632313	null
0038404257	null	null	null	null	0066586335
0084175488	0090019	00650	00597008	null	null
0084175488	null	null	00301443	null	null
0084175488	null	null	00816385	null	null
0084175488	null	null	null	00093632	null
0084175488	null	null	null	00165323	null
0084175488	null	null	null	null	0092019470
0084175488	null	null	null	null	0036250110
0084175488	null	null	null	null	0094689166
0015250164	0049665	00768	00160030	null	null
0015250164	null	null	00566984	null	null
0015250164	null	null	00757303	null	null
0015250164	null	null	null	00743581	null
0015250164	null	null	null	00382630	null
0015250164	null	null	null	null	0043437718
0015250164	null	null	null	null	0040886397
0015250164	null	null	null	null	0081987985
0015250164	null	null	null	null	0073907282
0015250164	null	null	null	null	0047420870
0063285701	0031366	00633	00164337	null	null
0063285701	null	null	00536884	null	null
0063285701	null	null	00540773	null	null
0063285701	null	null	null	00377779	null
0063285701	null	null	null	null	0078793787
0063285701	null	null	null	null	0067207114
0063285701	null	null	null	null	0039683094
0063285701	null	null	null	null	0037998407
0025354048	0006713	00805	00497222	null	null
0025354048	null	null	00939269	null	null
0025354048	null	null	null	00292083	null
0025354048	null	null	null	null	0054926187
0002188085	0092890	00230	00176863	null	null
0002188085	null	null	00973332	null	null
0002188085	null	null	00071363	null	null
0002188085	null	null	null	00837087	null
0002188085	null	null	null	00194130	null
0002188085	null	null	null	00267610	null
0002188085	null	null	null	null	0056873934
0091713861	0082200	00833	00231514	null	null
0091713861	null	null	00849422	null	null
0091713861	null	null	00068279	null	null
0091713861	null	null	null	00521151	null
0091713861	null	null	null	00102811	null
0091713861	null	null	null	00146916	null
0091713861	null	null	null	null	0096777529
0091713861	null	null	null	null	0057146093
0091713861	null	null	null	null	0034001826
0020621895	0086617	00596	00002185	null	null
0020621895	null	null	00776618	null	null
0020621895	null	null	00103339	null	null
0020621895	null	null	null	00192642	null
0020621895	null	null	null	00755384	null
0020621895	null	null	null	null	0000498845
0020621895	null	null	null	null	0057288214
0020621895	null	null	null	null	0087191081
0005080512	0051298	00319	00643177	null	null
0005080512	null	null	00770025	null	null
0005080512	null	null	00793939	null	null
0005080512	null	null	null	00238535	null
0005080512	null	null	null	null	0079588804
0005080512	null	null	null	null	0076491915
0005080512	null	null	null	null	0004083265
0069151710	0065731	00121	00742999	null	null
0069151710	null	null	00778251	null	null
0069151710	null	null	null	00048984	null
0069151710	null	null	null	null	0056318589
0069151710	null	null	null	null	0013051218
0097728079	0037649	00716	00715854	null	null
0097728079	null	null	00018143	null	null
0097728079	null	null	null	00952066	null
0097728079	null	null	null	00916395	null
0097728079	null	null	null	00725362	null
0097728079	null	null	null	null	0069308647
0058535743	0033983	00438	00703959	null	null
0058535743	null	null	00474108	null	null
0058535743	null	null	null	00858329	null
0058535743	null	null	null	null	0045666597
0058535743	null	null	null	null	0058535743
0022048657	0023082	00592	00121302	null	null
0022048657	null	null	00724899	null	null
0022048657	null	null	null	00453709	null
0022048657	null	null	null	00958382	null
0022048657	null	null	null	null	0098601933
0072241982	0059435	00633	00096489	null	null
0072241982	null	null	00437860	null	null
0072241982	null	null	00195066	null	null
0072241982	null	null	null	00326926	null
0072241982	null	null	null	00437073	null
0072241982	null	null	null	null	0005020458
0072241982	null	null	null	null	0056134291
0072241982	null	null	null	null	0066187049
0026629550	0043846	00150	00523986	null	null
0026629550	null	null	null	00030711	null
0026629550	null	null	null	00390555	null
0026629550	null	null	null	00301850	null
0026629550	null	null	null	null	0097606543
0026629550	null	null	null	null	0067164382
0026629550	null	null	null	null	0041957226
0026629550	null	null	null	null	0083756156
0026629550	null	null	null	null	0072241982
0017069853	0093260	00312	00726589	null	null
0017069853	null	null	00730524	null	null
0017069853	null	null	00962529	null	null
0017069853	null	null	null	00857412	null
0017069853	null	null	null	null	0073760069
0091589186	0029467	00383	00488990	null	null
0091589186	null	null	null	00621391	null
0091589186	null	null	null	00599889	null
0091589186	null	null	null	null	0041943215
0091589186	null	null	null	null	0024984526
0091589186	null	null	null	null	0078695678
0025620156	0037988	00092	00192568	null	null
0025620156	null	null	00364820	null	null
0025620156	null	null	null	00029493	null
0025620156	null	null	null	null	0004520595
0025620156	null	null	null	null	0031054689
0025620156	null	null	null	null	0061648660
0025620156	null	null	null	null	0022670513
0025620156	null	null	null	null	0043771169
0098927481	0047179	00167	00364922	null	null
0098927481	null	null	00720495	null	null
0098927481	null	null	null	00692081	null
0098927481	null	null	null	00571493	null
0098927481	null	null	null	00445154	null
0098927481	null	null	null	null	0073405476
0011775021	0045956	00590	00443316	null	null
0011775021	null	null	null	00733271	null
0011775021	null	null	null	null	0088305510
0011775021	null	null	null	null	0058672549
0011775021	null	null	null	null	0022461805
0011775021	null	null	null	null	0027506280
0085369940	0001720	00716	00891185	null	null
0085369940	null	null	null	00399621	null
0085369940	null	null	null	00382630	null
0085369940	null	null	null	00124298	null
0085369940	null	null	null	null	0045666597
0085369940	null	null	null	null	0019479351
0093431276	0011492	00438	00312035	null	null
0093431276	null	null	null	00670155	null
0093431276	null	null	null	00599228	null
0093431276	null	null	null	null	0042995275
0093431276	null	null	null	null	0042070766
0093431276	null	null	null	null	0063053654
0093431276	null	null	null	null	0099051063
0093431276	null	null	null	null	0026677158
0069025752	0087452	00833	00478315	null	null
0069025752	null	null	null	00016764	null
0069025752	null	null	null	00295956	null
0069025752	null	null	null	00934998	null
0069025752	null	null	null	null	0054111971
0069025752	null	null	null	null	0035542058
0069025752	null	null	null	null	0015200444
0069025752	null	null	null	null	0001060306
0038550907	0062210	00800	00649427	null	null
0038550907	null	null	00166108	null	null
0038550907	null	null	00863135	null	null
0038550907	null	null	null	00146164	null
0038550907	null	null	null	00804870	null
0038550907	null	null	null	00197071	null
0038550907	null	null	null	null	0088633991
0038550907	null	null	null	null	0018083600
0038550907	null	null	null	null	0083336016
0038550907	null	null	null	null	0019633122
0052520061	0022076	00438	00036700	null	null
0052520061	null	null	00172852	null	null
0052520061	null	null	null	00228060	null
0052520061	null	null	null	null	0011333636
0052520061	null	null	null	null	0015559489
0052520061	null	null	null	null	0006585078
0023367541	0030214	00319	00369221	null	null
0023367541	null	null	00643096	null	null
0023367541	null	null	null	00283920	null
0023367541	null	null	null	00489831	null
0023367541	null	null	null	null	0072249108
0023367541	null	null	null	null	0021203203
0023367541	null	null	null	null	0048627544
0023367541	null	null	null	null	0017347829
0023367541	null	null	null	null	0094689166
0080429580	0052487	00972	00208485	null	null
0080429580	null	null	00892586	null	null
0080429580	null	null	00060052	null	null
0080429580	null	null	null	00923150	null
0080429580	null	null	null	null	0080091716
0048080505	0078615	00232	00252026	null	null
0048080505	null	null	00245785	null	null
0048080505	null	null	null	00280099	null
0048080505	null	null	null	null	0092443312
0048080505	null	null	null	null	0084059725
0048080505	null	null	null	null	0089772885
0048080505	null	null	null	null	0065701085
0044081524	0042992	00013	00369221	null	null
0044081524	null	null	null	00822003	null
0044081524	null	null	null	00356627	null
0044081524	null	null	null	00520145	null
0044081524	null	null	null	null	0025838613
0093126385	0015679	00234	00518152	null	null
0093126385	null	null	null	00356916	null
0093126385	null	null	null	null	0004088685
0093126385	null	null	null	null	0019368684
0093126385	null	null	null	null	0046432592
0093126385	null	null	null	null	0036724452
0012536385	0073895	00848	00509450	null	null
0012536385	null	null	00298868	null	null
0012536385	null	null	null	00852127	null
0012536385	null	null	null	00453709	null
0012536385	null	null	null	null	0008233526
0012536385	null	null	null	null	0060166109
0012536385	null	null	null	null	0077434860
0012536385	null	null	null	null	0059059909
0012536385	null	null	null	null	0091392850
0073316470	0099634	00437	00256689	null	null
0073316470	null	null	00931853	null	null
0073316470	null	null	null	00162347	null
0073316470	null	null	null	00954534	null
0073316470	null	null	null	null	0028479665
0073316470	null	null	null	null	0051407560
0070652672	0078528	00185	00863965	null	null
0070652672	null	null	null	00694519	null
0070652672	null	null	null	null	0088596261
0070652672	null	null	null	null	0018614224
0070652672	null	null	null	null	0071501270
0070652672	null	null	null	null	0084445357
0016648657	0011970	00716	00254103	null	null
0016648657	null	null	00906873	null	null
0016648657	null	null	00187588	null	null
0016648657	null	null	null	00138065	null
0016648657	null	null	null	00837087	null
0016648657	null	null	null	null	0059873974
0063595060	0052659	00011	00812616	null	null
0063595060	null	null	00907308	null	null
0063595060	null	null	null	00150470	null
0063595060	null	null	null	null	0087582655
0014056999	0077789	00232	00465782	null	null
0014056999	null	null	00644545	null	null
0014056999	null	null	null	00804870	null
0014056999	null	null	null	00747368	null
0014056999	null	null	null	00524317	null
0014056999	null	null	null	null	0031322522
0014056999	null	null	null	null	0094113401
0014056999	null	null	null	null	0086533188
0014056999	null	null	null	null	0015295292
0095062183	0011673	00191	00664062	null	null
0095062183	null	null	00014808	null	null
0095062183	null	null	00889624	null	null
0095062183	null	null	null	00451810	null
0095062183	null	null	null	00355763	null
0095062183	null	null	null	null	0061457068
0095062183	null	null	null	null	0024253623
0088351646	0059216	00319	00154290	null	null
0088351646	null	null	null	00365559	null
0088351646	null	null	null	00797290	null
0088351646	null	null	null	00224626	null
0088351646	null	null	null	null	0025379906
0088351646	null	null	null	null	0022048657
0088351646	null	null	null	null	0058535743
0088351646	null	null	null	null	0037000524
0088351646	null	null	null	null	0041973591
0092443312	0088273	00596	00353974	null	null
0092443312	null	null	00296197	null	null
0092443312	null	null	00558267	null	null
0092443312	null	null	null	00460856	null
0092443312	null	null	null	00090438	null
0092443312	null	null	null	null	0046432592
0092443312	null	null	null	null	0063380863
0024327491	0006322	00230	00245636	null	null
0024327491	null	null	00666701	null	null
0024327491	null	null	00504009	null	null
0024327491	null	null	null	00516682	null
0024327491	null	null	null	null	0069166930
0024327491	null	null	null	null	0086836564
0024327491	null	null	null	null	0087391486
0005692117	0042099	00640	00145442	null	null
0005692117	null	null	00017918	null	null
0005692117	null	null	null	00465684	null
0005692117	null	null	null	null	0052539724
0005692117	null	null	null	null	0078949819
0005692117	null	null	null	null	0059260756
0005692117	null	null	null	null	0007682214
0005692117	null	null	null	null	0057514310
0010266513	0064020	00694	00881535	null	null
0010266513	null	null	null	00419401	null
0010266513	null	null	null	null	0048920943
0010266513	null	null	null	null	0072612125
0025379906	0041849	00396	00330243	null	null
0025379906	null	null	00178173	null	null
0025379906	null	null	null	00280099	null
0025379906	null	null	null	00868474	null
0025379906	null	null	null	00034499	null
0025379906	null	null	null	null	0095361340
0025379906	null	null	null	null	0057160877
0016179605	0081222	00805	00240035	null	null
0016179605	null	null	00923451	null	null
0016179605	null	null	00649369	null	null
0016179605	null	null	null	00335720	null
0016179605	null	null	null	null	0054625122
0015933305	0062421	00150	00185718	null	null
0015933305	null	null	00188848	null	null
0015933305	null	null	null	00258020	null
0015933305	null	null	null	null	0088257558
0015933305	null	null	null	null	0022670513
0001787254	0060160	00772	00345971	null	null
0001787254	null	null	00899078	null	null
0001787254	null	null	null	00682075	null
0001787254	null	null	null	00337642	null
0001787254	null	null	null	00822895	null
0001787254	null	null	null	null	0057900014
0001787254	null	null	null	null	0082638619
0001787254	null	null	null	null	0024962478
0001787254	null	null	null	null	0021282903
0051838562	0097865	00037	00595310	null	null
0051838562	null	null	00472652	null	null
0051838562	null	null	null	00894683	null
0051838562	null	null	null	00443424	null
0051838562	null	null	null	00697687	null
0051838562	null	null	null	null	0066151966
0051838562	null	null	null	null	0062087211
0051838562	null	null	null	null	0097309508
0051838562	null	null	null	null	0031610401
0031376879	0082809	00716	00673514	null	null
0031376879	null	null	null	00948772	null
0031376879	null	null	null	null	0040356745
0031376879	null	null	null	null	0093341615
0031376879	null	null	null	null	0066847477
0027683636	0011713	00768	00172852	null	null
0027683636	null	null	null	00042534	null
0027683636	null	null	null	00089754	null
0027683636	null	null	null	null	0083640514
0027683636	null	null	null	null	0094521038
0027683636	null	null	null	null	0038422427
0083257014	0082681	00318	00398215	null	null
0083257014	null	null	00952193	null	null
0083257014	null	null	null	00730906	null
0083257014	null	null	null	00835526	null
0083257014	null	null	null	null	0026417033
0083257014	null	null	null	null	0029350946
0097309508	0076519	00672	00240035	null	null
0097309508	null	null	00682670	null	null
0097309508	null	null	00400518	null	null
0097309508	null	null	null	00313394	null
0097309508	null	null	null	null	0029894372
0097309508	null	null	null	null	0092089746
0097309508	null	null	null	null	0000822095
0097309508	null	null	null	null	0031923946
0041943215	0096239	00564	00824831	null	null
0041943215	null	null	00472439	null	null
0041943215	null	null	null	00953626	null
0041943215	null	null	null	null	0037702028
0041943215	null	null	null	null	0098075610
0041943215	null	null	null	null	0067327949
0041943215	null	null	null	null	0042070766
0041943215	null	null	null	null	0088305510
0061005400	0017655	00916	00863135	null	null
0061005400	null	null	null	00437073	null
0061005400	null	null	null	null	0005978391
0061005400	null	null	null	null	0031923946
0061005400	null	null	null	null	0048199244
0061005400	null	null	null	null	0006771749
0093527058	0067341	00318	00565515	null	null
0093527058	null	null	00544827	null	null
0093527058	null	null	00504995	null	null
0093527058	null	null	null	00739282	null
0093527058	null	null	null	null	0091944625
0093527058	null	null	null	null	0084175488
0039325170	0039793	00396	00956338	null	null
0039325170	null	null	00227876	null	null
0039325170	null	null	null	00842606	null
0039325170	null	null	null	00432305	null
0039325170	null	null	null	null	0057514310
0097952203	0046454	00772	00026701	null	null
0097952203	null	null	00219683	null	null
0097952203	null	null	00431981	null	null
0097952203	null	null	null	00006131	null
0097952203	null	null	null	00056678	null
0097952203	null	null	null	null	0097581119
0048627544	0066524	00592	00292496	null	null
0048627544	null	null	null	00029801	null
0048627544	null	null	null	00099257	null
0048627544	null	null	null	00945500	null
0048627544	null	null	null	null	0083257014
0031080062	0042992	00697	00530405	null	null
0031080062	null	null	00284244	null	null
0031080062	null	null	00654137	null	null
0031080062	null	null	null	00390463	null
0031080062	null	null	null	00811182	null
0031080062	null	null	null	00592820	null
0031080062	null	null	null	null	0088895060
0031080062	null	null	null	null	0095282219
0031080062	null	null	null	null	0043858496
0031080062	null	null	null	null	0024962478
0046859717	0023674	00319	00926675	null	null
0046859717	null	null	00008656	null	null
0046859717	null	null	null	00346415	null
0046859717	null	null	null	00797290	null
0046859717	null	null	null	00923584	null
0046859717	null	null	null	null	0075676992
0046859717	null	null	null	null	0090277303
0046859717	null	null	null	null	0014537689
0040074450	0071832	00998	00900845	null	null
0040074450	null	null	00638053	null	null
0040074450	null	null	00310679	null	null
0040074450	null	null	null	00651189	null
0040074450	null	null	null	null	0073760069
0040074450	null	null	null	null	0091893185
0040074450	null	null	null	null	0087600095
0040074450	null	null	null	null	0034886772
0040074450	null	null	null	null	0056673192
0040740744	0027574	00972	00018143	null	null
0040740744	null	null	00322144	null	null
0040740744	null	null	00888982	null	null
0040740744	null	null	null	00371435	null
0040740744	null	null	null	00129204	null
0040740744	null	null	null	null	0020621895
0040740744	null	null	null	null	0094060248
0040740744	null	null	null	null	0075956838
0040740744	null	null	null	null	0088974248
0091976632	0075600	00646	00924686	null	null
0091976632	null	null	00878433	null	null
0091976632	null	null	00731632	null	null
0091976632	null	null	null	00393466	null
0091976632	null	null	null	00382630	null
0091976632	null	null	null	null	0082840410
0091976632	null	null	null	null	0041522019
0091976632	null	null	null	null	0008134803
0015200444	0082681	00437	00516233	null	null
0015200444	null	null	null	00162825	null
0015200444	null	null	null	null	0084288452
0015200444	null	null	null	null	0047420870
0044411921	0095864	00697	00565289	null	null
0044411921	null	null	null	00778035	null
0044411921	null	null	null	00852127	null
0044411921	null	null	null	null	0077439745
0063592827	0000835	00147	00265721	null	null
0063592827	null	null	00567035	null	null
0063592827	null	null	null	00740493	null
0063592827	null	null	null	00244883	null
0063592827	null	null	null	00794181	null
0063592827	null	null	null	null	0095092707
0089697658	0091845	00014	00920931	null	null
0089697658	null	null	00779658	null	null
0089697658	null	null	null	00083657	null
0089697658	null	null	null	00072385	null
0089697658	null	null	null	00479203	null
0089697658	null	null	null	null	0051323880
0089697658	null	null	null	null	0066151966
0010340439	0050066	00234	00313263	null	null
0010340439	null	null	00340212	null	null
0010340439	null	null	00958176	null	null
0010340439	null	null	null	00612034	null
0010340439	null	null	null	00777415	null
0010340439	null	null	null	null	0051407560
0010340439	null	null	null	null	0093906411
0010340439	null	null	null	null	0061801599
0010340439	null	null	null	null	0040718359
0010340439	null	null	null	null	0063183240
0094813270	0080668	00501	00417186	null	null
0094813270	null	null	null	00495024	null
0094813270	null	null	null	null	0069166930
0094813270	null	null	null	null	0053177861
0094813270	null	null	null	null	0068924078
0094813270	null	null	null	null	0010340439
0094813270	null	null	null	null	0078125997
0051407560	0060607	00019	00303904	null	null
0051407560	null	null	00799153	null	null
0051407560	null	null	00783151	null	null
0051407560	null	null	null	00895622	null
0051407560	null	null	null	00150575	null
0051407560	null	null	null	00761516	null
0051407560	null	null	null	null	0004205491
0051407560	null	null	null	null	0099729707
0051407560	null	null	null	null	0092737233
0082151723	0032957	00661	00324215	null	null
0082151723	null	null	00171894	null	null
0082151723	null	null	00536884	null	null
0082151723	null	null	null	00306104	null
0082151723	null	null	null	null	0063678409
0024501565	0046738	00167	00206971	null	null
0024501565	null	null	null	00827036	null
0024501565	null	null	null	null	0071496461
0089772885	0081624	00234	00420296	null	null
0089772885	null	null	00899078	null	null
0089772885	null	null	null	00626300	null
0089772885	null	null	null	null	0024620955
0089772885	null	null	null	null	0057704773
0089772885	null	null	null	null	0022135387
0082939165	0044108	00185	00736209	null	null
0082939165	null	null	00861582	null	null
0082939165	null	null	null	00567338	null
0082939165	null	null	null	00024789	null
0082939165	null	null	null	00942101	null
0082939165	null	null	null	null	0001787254
0082939165	null	null	null	null	0017791557
0082939165	null	null	null	null	0057126050
0076338004	0050581	00501	00364820	null	null
0076338004	null	null	null	00867330	null
0076338004	null	null	null	00490830	null
0076338004	null	null	null	00749866	null
0076338004	null	null	null	null	0097450367
0076338004	null	null	null	null	0054625122
0076338004	null	null	null	null	0041973591
0076338004	null	null	null	null	0008046482
0076338004	null	null	null	null	0019361518
0046529693	0072465	00784	00350853	null	null
0046529693	null	null	00398037	null	null
0046529693	null	null	00701222	null	null
0046529693	null	null	null	00797290	null
0046529693	null	null	null	00244883	null
0046529693	null	null	null	00434271	null
0046529693	null	null	null	null	0082481932
0046529693	null	null	null	null	0041522019
0046529693	null	null	null	null	0043112538
0046529693	null	null	null	null	0097153273
0046529693	null	null	null	null	0089474026
0072249108	0031429	00872	00054653	null	null
0072249108	null	null	null	00939605	null
0072249108	null	null	null	00571493	null
0072249108	null	null	null	00460856	null
0072249108	null	null	null	null	0092864085
0072249108	null	null	null	null	0038021396
0072249108	null	null	null	null	0087338718
0072249108	null	null	null	null	0025253444
0031231326	0041869	00014	00266004	null	null
0031231326	null	null	null	00343954	null
0031231326	null	null	null	null	0029945570
0031231326	null	null	null	null	0067164382
0031231326	null	null	null	null	0001433276
0031231326	null	null	null	null	0091094181
0067207114	0042016	00729	00273345	null	null
0067207114	null	null	00647523	null	null
0067207114	null	null	null	00016030	null
0067207114	null	null	null	null	0025604225
0067207114	null	null	null	null	0019368684
0067207114	null	null	null	null	0058707888
0067207114	null	null	null	null	0055306486
0067207114	null	null	null	null	0078392934
0042942242	0041322	00650	00790909	null	null
0042942242	null	null	00185216	null	null
0042942242	null	null	00896074	null	null
0042942242	null	null	null	00629917	null
0042942242	null	null	null	00807949	null
0042942242	null	null	null	00534116	null
0042942242	null	null	null	null	0048986620
0042942242	null	null	null	null	0094466809
0082181756	0022707	00132	00817651	null	null
0082181756	null	null	00216010	null	null
0082181756	null	null	00146634	null	null
0082181756	null	null	null	00489538	null
0082181756	null	null	null	00355060	null
0082181756	null	null	null	00280099	null
0082181756	null	null	null	null	0037576608
0082181756	null	null	null	null	0094485403
0082181756	null	null	null	null	0024962478
0082181756	null	null	null	null	0044075152
0082181756	null	null	null	null	0078957949
0083640514	0062209	00752	00000767	null	null
0083640514	null	null	null	00516847	null
0083640514	null	null	null	null	0016869762
0083640514	null	null	null	null	0040718359
0083640514	null	null	null	null	0040866704
0092213328	0061635	00750	00231514	null	null
0092213328	null	null	00984050	null	null
0092213328	null	null	00798250	null	null
0092213328	null	null	null	00560423	null
0092213328	null	null	null	00255420	null
0092213328	null	null	null	null	0086231837
0092213328	null	null	null	null	0001590879
0092213328	null	null	null	null	0063258012
0075434512	0036711	00682	00290309	null	null
0075434512	null	null	00808901	null	null
0075434512	null	null	null	00124993	null
0075434512	null	null	null	null	0055191224
0075434512	null	null	null	null	0038021396
0075434512	null	null	null	null	0070652672
0075434512	null	null	null	null	0054010439
0075434512	null	null	null	null	0061457068
0088388104	0033918	00750	00278913	null	null
0088388104	null	null	00100693	null	null
0088388104	null	null	00127294	null	null
0088388104	null	null	null	00028761	null
0088388104	null	null	null	null	0038422427
0088388104	null	null	null	null	0090252044
0088388104	null	null	null	null	0085578602
0088388104	null	null	null	null	0053038107
0098601933	0061014	00650	00726589	null	null
0098601933	null	null	00950606	null	null
0098601933	null	null	null	00784075	null
0098601933	null	null	null	00414408	null
0098601933	null	null	null	00513144	null
0098601933	null	null	null	null	0008607228
0098601933	null	null	null	null	0052948490
0098601933	null	null	null	null	0018717942
0098601933	null	null	null	null	0093920247
0048559750	0015234	00318	00535540	null	null
0048559750	null	null	null	00445585	null
0048559750	null	null	null	00697407	null
0048559750	null	null	null	00176418	null
0048559750	null	null	null	null	0082939165
0048559750	null	null	null	null	0025926201
0048559750	null	null	null	null	0013942351
0048559750	null	null	null	null	0008046482
0048559750	null	null	null	null	0068924078
0023478709	0001509	00644	00934641	null	null
0023478709	null	null	00614458	null	null
0023478709	null	null	00481112	null	null
0023478709	null	null	null	00658720	null
0023478709	null	null	null	00939605	null
0023478709	null	null	null	00612034	null
0023478709	null	null	null	null	0021633757
0045926811	0022897	00851	00381284	null	null
0045926811	null	null	00860942	null	null
0045926811	null	null	null	00016764	null
0045926811	null	null	null	null	0082638619
0045926811	null	null	null	null	0084122201
0045926811	null	null	null	null	0053982215
0045926811	null	null	null	null	0050269934
0082185662	0061088	00598	00103163	null	null
0082185662	null	null	00638579	null	null
0082185662	null	null	00823316	null	null
0082185662	null	null	null	00861049	null
0082185662	null	null	null	00700163	null
0082185662	null	null	null	00096912	null
0082185662	null	null	null	null	0096755595
0082185662	null	null	null	null	0013975562
